,EVA #,Country,Crew,Vehicle,Date,Duration,Purpose ,was_moonshot,crew_0,crew_1,crew_2,spacewalk_duration_in_seconds,EVA_start_year,EVA_start_month,EVA_start_day,mission_type,orbit_periapsis,orbit_apoapsis,orbit_inclination,orbit_period,orbit_completed,duration_months,duration_days,duration_hours,duration_minutes,duration_seconds,total_duration_in_seconds
324,278.0,Russia,Alexandr Viktorenko      Alexandr Kaleri,Soyuz TM-14,7/8/1992,2:03,Kvant 2 gyrodyne inspected after insulation blankets cut.  Test EVA binoculars,False,Alexandr Viktorenko,Alexandr Kaleri,NaN,7380,1992,7,8,Soyuz,231.77145387,244.82024886,51.6,92.2,2280.0,0.0,145.0,14.0,10.0,32.0,12579032.0
325,279.0,Russia,Anatoli Solovyov      Sergei Avdeyev,Soyuz TM-15,"Sept. 3, 1992",3:56,Prepare 700kg thruster box for Sofora truss.  Install truss hinge lock,False,Anatoli Solovyov,Sergei Avdeyev,NaN,14160,1992,9,3,Soyuz,121.78875323999999,134.21617704,51.6,0.0,3070.0,0.0,188.0,21.0,41.0,15.0,16321275.0
326,280.0,Russia,Anatoli Solovyov      Sergei Avdeyev,Soyuz TM-15,"Sept. 7, 1992",5:08,Install thruster control cables on Sofora truss.  Attach truss to thruster box mounted on Progress,False,Anatoli Solovyov,Sergei Avdeyev,NaN,18480,1992,9,7,Soyuz,121.78875323999999,134.21617704,51.6,0.0,3070.0,0.0,188.0,21.0,41.0,15.0,16321275.0
327,281.0,Russia,Anatoli Solovyov      Sergei Avdeyev,Soyuz TM-15,9/11/1992,5:44,Install thruster box on Sofora truss and deploy to ops pos,False,Anatoli Solovyov,Sergei Avdeyev,NaN,20640,1992,9,11,Soyuz,121.78875323999999,134.21617704,51.6,0.0,3070.0,0.0,188.0,21.0,41.0,15.0,16321275.0
328,282.0,Russia,Anatoli Solovyov      Sergei Avdeyev,Soyuz TM-15,9/15/1992,3:33,Move Kurs antenna on Kristall.  Retrieve science,False,Anatoli Solovyov,Sergei Avdeyev,NaN,12780,1992,9,15,Soyuz,121.78875323999999,134.21617704,51.6,0.0,3070.0,0.0,188.0,21.0,41.0,15.0,16321275.0
329,283.0,Russia,Gennady Manakov     Alexandr Poleshchuk,Soyuz TM-16,4/19/1993,5:25,"Relocated solar array control base from Kristall to Kvant-1.  Vent problem in 1 suit, crane handle lost",False,Gennady Manakov,Alexandr Poleshchuk,NaN,19500,1993,4,19,Soyuz,244.19887766999997,244.82024886,51.6,0.0,2790.0,0.0,179.0,0.0,43.0,45.0,15468225.0
330,284.0,Russia,Gennady Manakov     Alexandr Poleshchuk,Soyuz TM-16,6/18/1993,4:32,Relocated second solar array base from Kristall to Kvant-1,False,Gennady Manakov,Alexandr Poleshchuk,NaN,16320,1993,6,18,Soyuz,244.19887766999997,244.82024886,51.6,0.0,2790.0,0.0,179.0,0.0,43.0,45.0,15468225.0
331,290.0,Russia,Yuri Malenchenko    Talgat Musabeyev ,Soyuz TM-18,"Sept. 9, 1994",5:05,"Inspect Progress docking system, prepare base for 2nd cargo boom (with hole punch), material science deployed/retrieved (Platan 4/5, SKK)",False,Yuri Malenchenko,Talgat Musabeyev,NaN,18300,1994,9,9,Soyuz,238.60653695999997,242.33476409999997,51.6,92.29,2910.0,0.0,182.0,0.0,27.0,1.0,15726421.0
332,291.0,Russia,Yuri Malenchenko    Talgat Musabeyev ,Soyuz TM-18,9/13/1994,6:05,Inspect Kristall solar arrays before retraction/move to Kvant-1.  Tighten restraint bolts for Sofora and solar array bases.  Mount amateur radio antenna.  Retrieve Rapana science samples.  ,False,Yuri Malenchenko,Talgat Musabeyev,NaN,21900,1994,9,13,Soyuz,238.60653695999997,242.33476409999997,51.6,92.29,2910.0,0.0,182.0,0.0,27.0,1.0,15726421.0
333,292.0,Russia,Vladimir Dezhurov      Gennady Strekalov,Soyuz TM-19,5/12/1995,6:08,Install electrical cables and adjust solar array actuators on Kvant-1.  Practice folding 3 solar array panels on Kristall,False,Vladimir Dezhurov,Gennady Strekalov,NaN,22080,1995,5,12,Soyuz,246.06299123999997,246.68436243,51.6,92.48,1993.0,0.0,125.0,22.0,53.0,36.0,10882416.0
334,293.0,Russia,Vladimir Dezhurov      Gennady Strekalov,Soyuz TM-19,5/17/1995,6:50,"Fold one Kristall solar array, move it to Kvant-1 using cargo crane, tie off temporarily",False,Vladimir Dezhurov,Gennady Strekalov,NaN,24600,1995,5,17,Soyuz,246.06299123999997,246.68436243,51.6,92.48,1993.0,0.0,125.0,22.0,53.0,36.0,10882416.0
335,294.0,Russia,Vladimir Dezhurov      Gennady Strekalov,Soyuz TM-19,5/22/1995,5:15,Fold all but 10 feet of second Kristall solar array and finish installing other array on Kvant-1,False,Vladimir Dezhurov,Gennady Strekalov,NaN,18900,1995,5,22,Soyuz,246.06299123999997,246.68436243,51.6,92.48,1993.0,0.0,125.0,22.0,53.0,36.0,10882416.0
336,295.0,Russia,Vladimir Dezhurov      Gennady Strekalov,Soyuz TM-19,5/29/1995,0:21,Move base block docking port for Kristall move,False,Vladimir Dezhurov,Gennady Strekalov,NaN,1260,1995,5,29,Soyuz,246.06299123999997,246.68436243,51.6,92.48,1993.0,0.0,125.0,22.0,53.0,36.0,10882416.0
337,296.0,Russia,Vladimir Dezhurov      Gennady Strekalov,Soyuz TM-19,6/16/1995,0:23,Move base block docking port in prep for Spektr docking,False,Vladimir Dezhurov,Gennady Strekalov,NaN,1380,1995,6,16,Soyuz,246.06299123999997,246.68436243,51.6,92.48,1993.0,0.0,125.0,22.0,53.0,36.0,10882416.0
338,297.0,Russia,Anatoly Solovyev     Nikola Budarin,Soyuz TM-20,7/14/1995,5:34,"Cut launch restraint of Spektr solar array with U.S. tool, resecure amateur radio antenna, retether cargo crane to free Kvant-2 solar array",False,Anatoly Solovyev,Nikola Budarin,NaN,20040,1995,7,14,Soyuz,243.57750647999998,244.82024886,51.6,92.42,2760.0,0.0,169.0,5.0,21.0,35.0,14620895.0
339,298.0,Russia,Anatoly Solovyev     Nikola Budarin,Soyuz TM-20,7/19/1995,3:06,"Recover TREK.  Install Komplast.  Recover SKK-4, SKK-12, Platan, Stuk.  H2O cooling problem on one suit prevented Miras installation",False,Anatoly Solovyev,Nikola Budarin,NaN,11160,1995,7,19,Soyuz,243.57750647999998,244.82024886,51.6,92.42,2760.0,0.0,169.0,5.0,21.0,35.0,14620895.0
340,299.0,Russia,Anatoly Solovyev     Nikola Budarin,Soyuz TM-20,7/21/1995,5:44,"Deploy Miras, shake Spektr solar array to attempt deploy of end panel.  Resecure amateur radio antenna.  Open Elektron O2 system valve",False,Anatoly Solovyev,Nikola Budarin,NaN,20640,1995,7,21,Soyuz,243.57750647999998,244.82024886,51.6,92.42,2760.0,0.0,169.0,5.0,21.0,35.0,14620895.0
341,300.0,Russia,Sergei Avdeyev      Thomas Reiter,Soyuz TM-22,"Oct. 20, 1995",5:16,Deploy ESEF materials experiment and replace Komza cassettes on Spektr,False,Sergei Avdeyev,Thomas Reiter,NaN,18960,1995,10,20,Soyuz,210.64483341,211.26620459999998,51.6,0.0,2800.0,0.0,179.0,1.0,41.0,45.0,15471705.0
342,301.0,Russia,Sergei Avdeyev            Yuri Gidzenko,Soyuz TM-22,"Dec. 8, 1995",0:32,Move base block docking port as prep for Priroda docking,False,Sergei Avdeyev,Yuri Gidzenko,NaN,1920,1995,12,8,Soyuz,210.64483341,211.26620459999998,51.6,0.0,2800.0,0.0,179.0,1.0,41.0,45.0,15471705.0
343,302.0,Russia,Yuri Gidzenko            Thomas Reiter,Soyuz TM-22,"Feb. 8, 1996",3:06,Retrieve ESEF sample cassettes from Spektr.   Relocate MMU to stow site on Kvant-2 exterior,False,Yuri Gidzenko,Thomas Reiter,NaN,11160,1996,2,8,Soyuz,210.64483341,211.26620459999998,51.6,0.0,2800.0,0.0,179.0,1.0,41.0,45.0,15471705.0
344,303.0,Russia,Yuri Onufrenko           Yuri Usachev,Soyuz TM-23,"Mar. 15, 1996",5:51,Deploy second cargo crane.  Prepare solar array install site on Kvant-1,False,Yuri Onufrenko,Yuri Usachev,NaN,21060,1996,3,15,Soyuz,125.51698037999999,149.1290856,51.6,0.0,3155.0,0.0,193.0,19.0,7.0,35.0,16744055.0
345,304.0,Russia,Yuri Onufrenko           Yuri Usachev,Soyuz TM-23,5/21/1996,5:20,Relocate cooperative array from DM to Kvant-1.  Pepsi mockup photography,False,Yuri Onufrenko,Yuri Usachev,NaN,19200,1996,5,21,Soyuz,125.51698037999999,149.1290856,51.6,0.0,3155.0,0.0,193.0,19.0,7.0,35.0,16744055.0
346,305.0,Russia,Yuri Onufrenko           Yuri Usachev,Soyuz TM-23,5/24/1996,5:43,Install 1/2 of cooperative array cables on Kvant1,False,Yuri Onufrenko,Yuri Usachev,NaN,20580,1996,5,24,Soyuz,125.51698037999999,149.1290856,51.6,0.0,3155.0,0.0,193.0,19.0,7.0,35.0,16744055.0
347,306.0,Russia,Yuri Onufrenko           Yuri Usachev,Soyuz TM-23,5/30/1996,4:20,Deploy MOMS experiment on Priroda.  Open exp covers,False,Yuri Onufrenko,Yuri Usachev,NaN,15600,1996,5,30,Soyuz,125.51698037999999,149.1290856,51.6,0.0,3155.0,0.0,193.0,19.0,7.0,35.0,16744055.0
348,307.0,Russia,Yuri Onufrenko           Yuri Usachev,Soyuz TM-23,6/6/1996,3:34,Deploy U.S. PIE/MSRE experiments on Kvant-2.  Replace Komza cassettes.  Install SKK-11.  Pepsi mockup photography ,False,Yuri Onufrenko,Yuri Usachev,NaN,12840,1996,6,6,Soyuz,125.51698037999999,149.1290856,51.6,0.0,3155.0,0.0,193.0,19.0,7.0,35.0,16744055.0
349,308.0,Russia,Yuri Onufrenko           Yuri Usachev,Soyuz TM-23,6/13/1996,5:42,Manually assist Priroda Travers antenna.  Tighten Sofora truss fasteners.  Retrieve samples and secure Rapana truss to Sofora.  Install and deploy Ferma-3 truss experiment,False,Yuri Onufrenko,Yuri Usachev,NaN,20520,1996,6,13,Soyuz,125.51698037999999,149.1290856,51.6,0.0,3155.0,0.0,193.0,19.0,7.0,35.0,16744055.0
350,309.0,Russia,Valery Korzun            Alexander Kaleri,Soyuz TM-24,"Dec. 2, 1996",5:57,Install last 1/2 of cables for cooperative array on Kvant-1.  Connect solar array power cables on base block.  Relocate Rapana truss to Ferma-3 truss,False,Valery Korzun,Alexander Kaleri,NaN,21420,1996,12,2,Soyuz,146.08436676899998,178.58208000599998,51.56,0.0,3160.0,0.0,196.0,17.0,26.0,13.0,16997173.0
351,310.0,Russia,Valery Korzun            Alexander Kaleri,Soyuz TM-24,"Dec. 9, 1996",6:36,Install Kurs antenna on docking module (including routing/mating cable to Kristall).  Tighten connector of amateur radio antenna on base block,False,Valery Korzun,Alexander Kaleri,NaN,23760,1996,12,9,Soyuz,146.08436676899998,178.58208000599998,51.56,0.0,3160.0,0.0,196.0,17.0,26.0,13.0,16997173.0
352,311.0,Russia,Valeri Tsibliev            Jerry Linenger,Soyuz TM-25,4/29/1997,4:57,Deploy OPM and TLD/Benton dosimeters.  Retrieve PIE and MSRE.  Use U.S. EVA tether and 35mm camera.  First use of new Orlan M suits,False,Valeri Tsibliev,Jerry Linenger,NaN,17820,1997,4,29,Soyuz,234.87830982,244.82024886,51.56,0.0,2950.0,0.0,184.0,22.0,7.0,40.0,15977260.0
353,312.0,Russia,Anatoly Solovyev        Pavel Vinogradov,Soyuz TM-26,8/21/1997,5:30,Connect solar array power cables inside Spektr.  Inspect Spektr interior for leaks.  Retrieve science and personal hardware from Spektr.,False,Anatoly Solovyev,Pavel Vinogradov,NaN,19800,1997,8,21,Soyuz,119.92463966999999,154.72142631,51.6,0.0,3220.0,0.0,197.0,17.0,34.0,36.0,17084076.0
354,313.0,Russia,Anatoly Solovyev     Mike Foale,Soyuz TM-26,9/6/1997,6:00,Inspect Spektr exterior for leak sites (video under radiator and measure gap around solar array base).  Rotate 2 Spektr solar arrays.  Retrieve Benton dosimeter.,False,Anatoly Solovyev,Mike Foale,NaN,21600,1997,9,6,Soyuz,119.92463966999999,154.72142631,51.6,0.0,3220.0,0.0,197.0,17.0,34.0,36.0,17084076.0
355,314.0,Russia,Anatoly Solovyev     Pavel Vinogradov,Soyuz TM-26,10/20/1997,6:10,Connect 2 of 3 solar array orientation cables inside Spektr.  ,False,Anatoly Solovyev,Pavel Vinogradov,NaN,22200,1997,10,20,Soyuz,119.92463966999999,154.72142631,51.6,0.0,3220.0,0.0,197.0,17.0,34.0,36.0,17084076.0
356,315.0,Russia,Anatoly Solovyev     Pavel Vinogradov,Soyuz TM-26,11/3/1997,6:05,Release Sputnik anniversary satellite.  Tiedown old solar array from Kvant-1 to base block.  Install Vozduk CO2 system external cap.  Retrieve base block solar array sample.  Retrieve/deploy Kvant-2 science.  Kvant-2 outer hatch leaks.  Ingress via backup airlock.,False,Anatoly Solovyev,Pavel Vinogradov,NaN,21900,1997,11,3,Soyuz,119.92463966999999,154.72142631,51.6,0.0,3220.0,0.0,197.0,17.0,34.0,36.0,17084076.0
357,316.0,Russia,Anatoly Solovyev     Pavel Vinogradov,Soyuz TM-26,11/6/1997,6:19,Transfer new solar array from docking module to Kvant-1.  First handoff of stowed array from one crane to second.  Remove Vozduk external cap and install outlet diffuser.  Kvant-2 outer hatch inspected then sealed with aid of backup bolts.,False,Anatoly Solovyev,Pavel Vinogradov,NaN,22740,1997,11,6,Soyuz,119.92463966999999,154.72142631,51.6,0.0,3220.0,0.0,197.0,17.0,34.0,36.0,17084076.0
358,317.0,Russia,Anatoly Solovyev     Pavel Vinogradov,Soyuz TM-26,1/9/1998,3:06,"Retrieve U.S. OPM experiment from docking module.  Kvant-2 hatch inspected, videotaped and bolted closed.  ",False,Anatoly Solovyev,Pavel Vinogradov,NaN,11160,1998,1,9,Soyuz,119.92463966999999,154.72142631,51.6,0.0,3220.0,0.0,197.0,17.0,34.0,36.0,17084076.0
359,318.0,Russia,Anatoly Solovyev     Dave Wolf,Soyuz TM-26,1/14/1998,3:52,Use SPSR experiment on Kvant-2 radiator.  Kvant-2 airlock hatch inspected and bolted closed,False,Anatoly Solovyev,Dave Wolf,NaN,13920,1998,1,14,Soyuz,119.92463966999999,154.72142631,51.6,0.0,3220.0,0.0,197.0,17.0,34.0,36.0,17084076.0
360,319.0,Russia,Talgat Musabeyev     Nikola Budarin,Soyuz TM-27,3/3/1998,0:00,Manual wrenches inadequate to release hatch bolts.  Spektr solar array reinforcement deferred.,False,Talgat Musabeyev,Nikola Budarin,NaN,0,1998,3,3,Soyuz,237.36379458,242.33476409999997,51.6,0.0,3284.0,0.0,207.0,12.0,51.0,2.0,17931062.0
361,320.0,Russia,Talgat Musabeyev     Nikola Budarin,Soyuz TM-27,4/1/1998,6:26,Install handrails and foot restraints on Spektr around damaged solar array.  ,False,Talgat Musabeyev,Nikola Budarin,NaN,23160,1998,4,1,Soyuz,237.36379458,242.33476409999997,51.6,0.0,3284.0,0.0,207.0,12.0,51.0,2.0,17931062.0
362,321.0,Russia,Talgat Musabeyev     Nikola Budarin,Soyuz TM-27,4/6/1998,4:23,Reinforce Spektr solar array.  Retrieve Komza ,False,Talgat Musabeyev,Nikola Budarin,NaN,15780,1998,4,6,Soyuz,237.36379458,242.33476409999997,51.6,0.0,3284.0,0.0,207.0,12.0,51.0,2.0,17931062.0
363,322.0,Russia,Talgat Musabeyev     Nikola Budarin,Soyuz TM-27,4/11/1998,6:25,Jettison VDU roll thruster package from Sofora top,False,Talgat Musabeyev,Nikola Budarin,NaN,23100,1998,4,11,Soyuz,237.36379458,242.33476409999997,51.6,0.0,3284.0,0.0,207.0,12.0,51.0,2.0,17931062.0
364,323.0,Russia,Talgat Musabeyev     Nikola Budarin,Soyuz TM-27,4/17/1998,6:33,Prepare new VDU for Sofora mating.  Clear Ferma-3 & Rapana trusses.  Tighten Sofora bolts,False,Talgat Musabeyev,Nikola Budarin,NaN,23580,1998,4,17,Soyuz,237.36379458,242.33476409999997,51.6,0.0,3284.0,0.0,207.0,12.0,51.0,2.0,17931062.0
365,324.0,Russia,Talgat Musabeyev     Nikola Budarin,Soyuz TM-27,4/22/1998,6:21,Install new VDU on Sofora and erect to vertical pos.  Jettison of ???????,False,Talgat Musabeyev,Nikola Budarin,NaN,22860,1998,4,22,Soyuz,237.36379458,242.33476409999997,51.6,0.0,3284.0,0.0,207.0,12.0,51.0,2.0,17931062.0
366,325.0,Russia,G. Padelka                     Sergei Avdeyev,Soyuz TM-28,9/15/1998,0:30,Internal EVA inside Spektr to connect solar array orientation cable in response to avionics failure.,False,G. Padelka,Sergei Avdeyev,NaN,1800,1998,9,15,Soyuz,118.06052609999999,170.06929470299997,51.64,88.5,3144.0,0.0,198.0,16.0,31.0,19.0,17166679.0
367,326.0,Russia,G. Padelka                     Sergei Avdeyev,Soyuz TM-28,11/10/1998,5:50,"Manual launch of Sputnik demo satellite.  Install Dvikon suit material exposure experiment on base block Igla antenna.  Retrieve bagged sample after thruster exhaust exposure.  Attach and deploy experimental solar array on docking module trunnion.  Replace thermal blanket over pwr connectors.  Retrieve  Keramika, Danko, Solyaris and SMMK experiments.  Deploy Komet, Spika, Migmas and Sprut experiments on Kvant2.",False,G. Padelka,Sergei Avdeyev,NaN,21000,1998,11,10,Soyuz,118.06052609999999,170.06929470299997,51.64,88.5,3144.0,0.0,198.0,16.0,31.0,19.0,17166679.0
368,327.0,Russia,Victor Afanasyev                  Jean-Pierre Heignere,Soyuz TM-29,4/16/1999,6:19,Attempted demo of leak repair device failed due to valve failure.  Deployed organic material exposure experiment and retrieved French MMOD experiment.  Manual launch of Sputnik demo satellite.  ,False,Victor Afanasyev,Jean-Pierre Heignere,NaN,22740,1999,4,16,Soyuz,116.81778372,169.63433487,51.6,88.6,3070.0,0.0,188.0,20.0,16.0,19.0,16316179.0
369,328.0,Russia,Victor Afanasyev                   Sergei Avdeyev,Soyuz TM-29,7/23/1999,6:07,Installed a new experimental 6-meter diameter antenna on Sofora truss but failed to deploy it fully.  Unsuccessfully sought source of small leak in Kvant-2 atmosphere.  Retrieved the Exobiology and Dvikon experiments.  ,False,Victor Afanasyev,Sergei Avdeyev,NaN,22020,1999,7,23,Soyuz,116.81778372,169.63433487,51.6,88.6,3070.0,0.0,188.0,20.0,16.0,19.0,16316179.0
370,329.0,Russia,Victor Afanasyev                   Sergei Avdeyev,Soyuz TM-29,7/28/1999,5:22,"Finished full deploy of an experimental 6-meter antenna on Sofora truss.  At the end of the experiment the antenna was jettisoned.  Also installed experiments Indicator and Sprut-4, changed the cassettes of the Migmas ion spectrometer and retrieved Danko-M and Ekran-D experiments.  Problem with suit cooling ended EVA.",False,Victor Afanasyev,Sergei Avdeyev,NaN,19320,1999,7,28,Soyuz,116.81778372,169.63433487,51.6,88.6,3070.0,0.0,188.0,20.0,16.0,19.0,16316179.0
371,330.0,Russia,Sergei Zaletin      Alexander Kaleri,Soyuz TM-30,5/12/2000,5:30,Inspected and photographed short circuit damaged solar array cable on Kvant-1.  Tested module leak repair sealant on sample panel.  Retrieved a solar array test sample from the docking module.  Conducted general inspection/photography of health of Mir exterior (panorama),False,Sergei Zaletin,Alexander Kaleri,NaN,19800,2000,5,12,Soyuz,222.45088601999998,238.60653695999997,51.6,91.96,1145.0,0.0,72.0,19.0,42.0,0.0,6291720.0
372,331.0,Russia,Yuri Usachev                  Jim Voss,Expedition 2,6/8/2001,0:19,Relocated SM docking port as prep for DC1 docking.  Tested Orlan suits launched with SM.,False,Yuri Usachev,Jim Voss,NaN,1140,2001,6,8,ISS,249.2,253.5,51.64,92.65,2635.0,0.0,167.0,6.0,41.0,0.0,14452860.0
373,332.0,Russia,Vladimir Dezhurov     Mikhail Tyurin,Expedition 3,10/8/2001,4:58,"First EVA from DC-1.  Installed Tranzit-B cable for EVA radio communications between the SM and DC-1.  Installed 4 hatch handrails, egress/ingress ladder, MLI, video camera and Strela crane operator post/boom on DC-1.  Installed Kurs antennas and docking target.  Confirmed deployment of 4 Kurs active antennas.  As planned, jettisoned MLI covers from DC-1 docking target and Kurs antenna.  Small drops of thruster contamination seen on MLI.  Suit gloves inspected, wiped down and bagged post EVA.   ",False,Vladimir Dezhurov,Mikhail Tyurin,NaN,17880,2001,10,8,ISS,249.2,253.5,51.64,92.65,2020.0,0.0,128.0,20.0,45.0,58.0,11133958.0
374,333.0,Russia,Vladimir Dezhurov     Mikhail Tyurin,Expedition 3,10/15/2001,5:52,Installed Kromka at SM port location.  Installed Japanese contracted MPAC-SEEDS materials experiments (3) on outside of SM.  Replaced Russian flag placard with Kodak sign (material durability tests).  EVA hatch was briefly stuck in temp stow position.  Orlan gloves bagged post EVA.,False,Vladimir Dezhurov,Mikhail Tyurin,NaN,21120,2001,10,15,ISS,249.2,253.5,51.64,92.65,2020.0,0.0,128.0,20.0,45.0,58.0,11133958.0
375,334.0,Russia,Vladimir Dezhurov     Frank Culbertson,Expedition 3,11/12/2001,5:04,DC1-SM hatch leaked during initial depress.  Wipe of seals and reclosure resolved leak (30 minute delay).  Connected Kurs cables (4 hi freq and 3 low freq) outside Pirs DC-1.   Installed tether between DC1 egress ladder and SM.  Completed checks of the Strela crane.  Inspected and photographed a partially deployed panel of SM solar array.,False,Vladimir Dezhurov,Frank Culbertson,NaN,18240,2001,11,12,ISS,249.2,253.5,51.64,92.65,2020.0,0.0,128.0,20.0,45.0,58.0,11133958.0
376,335.0,Russia,Vladimir Dezhurov     Mikhail Tyurin,Expedition 3,12/3/2001,2:46,Removed debris on SM aft port that prevented Progress vehicle #6 from completing hard dock.  Photoed and removed Progress #5 seal debris.,False,Vladimir Dezhurov,Mikhail Tyurin,NaN,9960,2001,12,3,ISS,249.2,253.5,51.64,92.65,2020.0,0.0,128.0,20.0,45.0,58.0,11133958.0
377,338.0,Russia,Valery Korzun             Peggy Whitson,Expedition 5,8/16/2002,4:25,EVA delayed 1:43 due to missed opening of primary O2 bottles in both suits.  Removed 6 MMOD shield panels from PMA-1 and installed them on SM.  Deferred EVA tasks for swab of fuel/oxidizer residue and installation of Kromka experiment.  ,False,Valery Korzun,Peggy Whitson,NaN,15900,2002,8,16,ISS,249.2,253.5,51.64,92.65,0.0,0.0,184.0,22.0,14.0,0.0,15977640.0
378,339.0,Russia,Valery Korzun         Sergei Treschev,Expedition 5,8/26/2002,5:21,Installed ORU attachment frame outside FGB to house components for EVA assembly tasks.  Retrieved and replaced panel #1 of Japan's MPAC/SEEDs materials experiments outside SM.  Installed 4 fairleads on FGB for future routing of tethers.  Added two ham radio antennas on SM (WA1 & WA2).  Replaced the earlier deferred Kromka hardware.  Inspected MMOD sensor outside SM.,False,Valery Korzun,Sergei Treschev,NaN,19260,2002,8,26,ISS,249.2,253.5,51.64,92.65,0.0,0.0,184.0,22.0,14.0,0.0,15977640.0
379,340.0,Russia,Alexander Kaleri         Mike Foale,Expedition 8,2/26/2004,3:55,"Replaced an SKK removable materials sample cassette from DC-1.  Retrieved Japanese MPAC/SEEDS panel #2 and relocated MPAC/SEEDS panel #3.  Installed ESA ""Matryoshka"" experiment.  Removed two Velcro straps from the SM's WA2 ham radio antenna.  Replaced two SKK removable materials sample cassettes on SM.  Suit cooling system failure ended work 1.5 hours early.   Did not retrieve/relocate ATV reflectors for ESA, retrieve/install Kromka thruster contamination sampling tray, reconfigure the ""Platan-M"" payload experiment or photograph external structures.  ",False,Alexander Kaleri,Mike Foale,NaN,14100,2004,2,26,ISS,249.2,253.5,51.64,92.65,3036.0,0.0,194.0,18.0,33.0,12.0,16828392.0
380,341.0,Russia,Gennady Padalka      Mike Fincke,Expedition 9,6/24/2004,0:14,Fincke's Orlan O2 injector lever not in fully closed position.  EVA attempt terminated early.,False,Gennady Padalka,Mike Fincke,NaN,840,2004,6,24,ISS,249.2,253.5,51.64,92.65,2940.0,0.0,187.0,21.0,16.0,0.0,16233360.0
381,342.0,Russia,Gennady Padalka      Mike Fincke,Expedition 9,6/30/2004,5:39,"Replaced RPCM on SO truss for CMG #2 after extending and translating along Strela crane.  Completed getahead tasks on DC1 (contamination sensor, fabric handrails, 2 handrail end stops)",False,Gennady Padalka,Mike Fincke,NaN,20340,2004,6,30,ISS,249.2,253.5,51.64,92.65,2940.0,0.0,187.0,21.0,16.0,0.0,16233360.0
382,343.0,Russia,Gennady Padalka      Mike Fincke,Expedition 9,8/3/2004,4:30,"Installed 2 ATV antennas.  Removed 6 ATV laser reflectors and installed 3 new reflectors.  Demated cable from failed ATV camera.  Replaced several experiments (Kromka thruster contam, CKK material exposure, Platan-M cosmic rays).  Installed 2 handrail end stops on DC1 aft hatch",False,Gennady Padalka,Mike Fincke,NaN,16200,2004,8,3,ISS,249.2,253.5,51.64,92.65,2940.0,0.0,187.0,21.0,16.0,0.0,16233360.0
383,344.0,Russia,Gennady Padalka      Mike Fincke,Expedition 9,9/3/2004,5:21,"Replaced FGB thermal system fluid control unit.  Installed 4 safety tether fairleads on FGB.  Stopped motion to aid test for phantom torque upon CMGs.  Installed 3 ATV antennas on SM and removed 5 antenna covers.  Installed 3 of 4 handrail end stops on DC1 fwd hatch.  Photographed MPAC/SEEDS experiment.  Jettisoned antenna covers, glove wipe towels & container with old FGB ORU (~ 10 items)",False,Gennady Padalka,Mike Fincke,NaN,19260,2004,9,3,ISS,249.2,253.5,51.64,92.65,2940.0,0.0,187.0,21.0,16.0,0.0,16233360.0
384,345.0,Russia,Leroy Chiao            Salizhan Sharipov,Expedition 10,1/26/2005,5:28,"Installed science workstation and German Rokviss robotic experiment on SM.  Transfered MPAC/SEEDs experiment panel to new location on same stand.  Installed Rokviss antenna on MPAC/SEEDs mounting structure (cable reconnection due to initial mating error).  Photoed contamination on vent valves of Elektron, Vozdukh and trace gas system to aid MCC-M troubleshooting.  Installed BioRisk experiment on DC1.  19 items jettisoned (elec caps, glove wipes)",False,Leroy Chiao,Salizhan Sharipov,NaN,19680,2005,1,26,ISS,249.2,253.5,51.64,92.65,2975.0,0.0,192.0,11.0,2.0,0.0,16628520.0
385,346.0,Russia,Leroy Chiao            Salizhan Sharipov,Expedition 10,3/28/2005,4:30,"Installed 3 ATV antennas on SM fwd end.  Jettisoned German Nanosputnik experiment.  Installed ATV GPS antenna on SM aft end.  Photographed/observed ONA antenna drive to aid MCC-M troubleshooting.  Inpected ATV retroreflector for contamination (little found).  Jettisoned elec caps, antenna covers, glove wipe towels",False,Leroy Chiao,Salizhan Sharipov,NaN,16200,2005,3,28,ISS,249.2,253.5,51.64,92.65,2975.0,0.0,192.0,11.0,2.0,0.0,16628520.0
386,364.0,Russia,Dmitry Kondratiev         Oleg Skripochka,Expedition 26,2/16/2011,4:51,Installed Photon-Gamma and Radiometria experiments on SM.  Jettisoned foot restraint.  Retrieved Komplast panels from FGB.,False,Dmitry Kondratiev,Oleg Skripochka,NaN,17460,2011,2,16,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,363.0,Russia,Dmitry Kondratiev         Oleg Skripochka,Expedition 26,1/21/2011,5:23,Installed 100Mb/sec data downlink antenna and its cables.  Retrieved plasma and ExposeR materials exposure experiments.  Finished installation of MRM1 docking TV camera by cutting into impeding thermal blanket.  Jettisoned antenna cover and cable reel,False,Dmitry Kondratiev,Oleg Skripochka,NaN,19380,2011,1,21,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
